researcher_id,researcher_name,publication_id,relationship_source,researcher_match_method,researcher_match_confidence,requires_review,review_reason,openalex_work_id,openalex_match_method,openalex_match_confidence,openalex_candidate_count,openalex_requires_review,openalex_review_reason,cited_by_count,fwci,citation_percentile,openalex_retrieved_at
unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-66e580c997a36fa4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,exact_doi,none,2,true,Matched 2 OpenAlex works,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-b7aa42c036dcf5c9,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4388572476,exact_doi,high,1,false,,19,7.5947,0.97280352,2026-08-29T03:05:16.957Z
unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-6fb16accf7836380,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4313500626,exact_doi,high,1,false,,2,0.4,0.59528774,2026-08-29T03:05:16.957Z
unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-168a38f110b78ed6,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3042855705,exact_doi,high,1,false,,82,12.486,0.98945926,2026-08-29T03:05:16.957Z
unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-9b873fa1d9f73dc0,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3125775546,exact_doi,high,1,false,,104,16.3878,0.9931755,2026-08-29T03:05:16.957Z
unimelb-accounting-004,Dr Stuart Black,unimelb-pub-16ac0e58a60ed42d,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4407482453,exact_doi,high,1,false,,11,5.7754,0.95921656,2026-08-29T03:05:16.957Z
unimelb-accounting-004,Dr Stuart Black,unimelb-pub-706c93289280cca2,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W7117726686,exact_doi,high,1,false,,0,0,0.67308221,2026-08-29T03:05:16.957Z
unimelb-accounting-004,Dr Stuart Black,unimelb-pub-cd5e75bbc446e018,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4395063045,exact_doi,high,1,false,,23,8.8371,0.9779998,2026-08-29T03:05:16.957Z
unimelb-accounting-005,Dr Jonathan Black,unimelb-pub-9e86fae975dc8f1b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4408537702,exact_doi,high,1,false,,2,4.246,0.92791585,2026-08-29T03:05:16.957Z
unimelb-accounting-008,Associate Professor Geoffrey Burrows,unimelb-pub-d863688f273c5de4,University of Melbourne Minerva author metadata,exact_internal_author_id,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-706c93289280cca2,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W7117726686,exact_doi,high,1,false,,0,0,0.67308221,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-fcc2dfd70d144479,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4407339098,exact_doi,high,1,false,,2,2.3635,0.87942294,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-d9272fc004939b8c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-301299f6b63e16b0,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-18821c662f78cae4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-43c5f14a3516472c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-0e8d1df853079ae0,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-2a0dfc4da7b0a8ee,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2923901687,exact_doi,high,1,false,,43,9.5829,0.9780127,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-17be327785784c7d,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3011286124,exact_doi,high,1,false,,1,0,0.04023632,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-b96fab1550449825,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-bcad063ceddd8f5e,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-dc34b6a6bf32912c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2588668033,exact_doi,high,1,false,,4,0.869,0.64886578,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-876cb40ed973a1b2,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2587762679,exact_doi,high,1,false,,4,0.869,0.64862949,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-795e4469a7750d3c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2108185880,exact_doi,high,1,false,,13,3.3983,0.93747765,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-152c8d03233e2a0f,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2027145520,exact_doi,high,1,false,,49,11.0958,0.98002174,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-89ffac990ed34b21,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1997529219,exact_doi,high,1,false,,2,0.7017,0.83400219,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-21ea04289484e372,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1966971815,exact_doi,high,1,false,,516,22.6071,0.99667349,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-bc4c2b216cc728a5,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1975971429,exact_doi,high,1,false,,31,1.0092,0.75245098,2026-08-29T03:05:16.957Z
unimelb-accounting-014,Professor Michael Davern,unimelb-pub-57dab8e9ad9fee14,University of Melbourne Minerva author metadata,exact_normalized_full_name,medium,true,Name-only repository relationship; persistent identifier unavailable,W2533703676,exact_normalized_title_year,medium,1,false,,0,,,2026-08-29T03:05:16.957Z
unimelb-accounting-017,Dr Patrick Ferguson,unimelb-pub-842a89bb49b2f349,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4313332236,exact_doi,high,1,false,,9,1.1946,0.83820796,2026-08-29T03:05:16.957Z
unimelb-accounting-017,Dr Patrick Ferguson,unimelb-pub-9702935584dd5472,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4223492452,exact_doi,high,1,false,,9,1.4993,0.86832381,2026-08-29T03:05:16.957Z
unimelb-accounting-017,Dr Patrick Ferguson,unimelb-pub-4009fe1c5ac5e468,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3141166461,exact_doi,high,1,false,,27,5.6053,0.95665663,2026-08-29T03:05:16.957Z
unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-1ca77a15966af2f8,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2962647877,exact_doi,high,1,false,,28,3.052,0.91152211,2026-08-29T03:05:16.957Z
unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-356a6d50aca24d9b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1489716381,exact_doi,high,1,false,,81,7.8512,0.96422389,2026-08-29T03:05:16.957Z
unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-98581fd140f83965,University of Melbourne Minerva author metadata,exact_normalized_full_name,medium,true,Name-only repository relationship; persistent identifier unavailable,W2581149007,exact_normalized_title_year,medium,1,false,,3,,,2026-08-29T03:05:16.957Z
unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-fbe80ee77ac53ed9,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-020,Ms Jane Hronsky,unimelb-pub-d863688f273c5de4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-020,Ms Jane Hronsky,unimelb-pub-842a89bb49b2f349,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-021,Associate Professor Chung-Yu Hung,unimelb-pub-bf05c22098236407,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2982023718,exact_doi,high,1,false,,51,4.1482,0.93953581,2026-08-29T03:05:16.957Z
unimelb-accounting-021,Associate Professor Chung-Yu Hung,unimelb-pub-97520cb7c2d8ec80,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2962447670,exact_doi,high,1,false,,18,3.0633,0.9165499,2026-08-29T03:05:16.957Z
unimelb-accounting-022,Dr Xue Jia,unimelb-pub-16aba3ceca8ab7ed,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4401859132,exact_doi,high,1,false,,0,0,0.19579084,2026-08-29T03:05:16.957Z
unimelb-accounting-022,Dr Xue Jia,unimelb-pub-a52a66333a47ddc4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4414974563,exact_doi,high,1,false,,1,2.0564,0.89516731,2026-08-29T03:05:16.957Z
unimelb-accounting-022,Dr Xue Jia,unimelb-pub-41fffdc6645ef39d,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4308541026,exact_doi,high,1,false,,4,0.8568,0.82700365,2026-08-29T03:05:16.957Z
unimelb-accounting-022,Dr Xue Jia,unimelb-pub-d7d3cf5072ae4a41,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4220933246,exact_doi,high,1,false,,14,2.4833,0.89282914,2026-08-29T03:05:16.957Z
unimelb-accounting-023,Associate Professor Like Jiang,unimelb-pub-801556c36b75334f,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2989806090,exact_doi,high,1,false,,28,1.7206,0.8457189,2026-08-29T03:05:16.957Z
unimelb-accounting-026,Professor Stewart Leech,unimelb-pub-6d40bfeff64012e1,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-026,Professor Stewart Leech,unimelb-pub-e53f1d9150e412ff,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-c8d1526732fdeea6,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4402820950,exact_doi,high,1,false,,1,0.3842,0.70455951,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-78d1349744086833,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3136391374,exact_doi,high,1,false,,29,3.391,0.9246034,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-08ffd7d05f75f686,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2171369273,exact_doi,high,1,false,,31,2.1681,0.87878987,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-96f5e587a7c9be68,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1998748486,exact_doi,high,1,false,,129,8.0798,0.97083536,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-27f70e511f6b286c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2089592294,exact_doi,high,1,false,,339,6.5911,0.96247309,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-a4f6844c5b7fb294,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2166732710,exact_doi,high,1,false,,9,0,0.20490963,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-58fa780a7f796d2a,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W1987750546,exact_doi,high,1,false,,56,1.3497,0.82630273,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-98581fd140f83965,University of Melbourne Minerva author metadata,exact_normalized_full_name,medium,true,Name-only repository relationship; persistent identifier unavailable,W2581149007,exact_normalized_title_year,medium,1,false,,3,,,2026-08-29T03:05:16.957Z
unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-fbe80ee77ac53ed9,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-034,Professor Vic Naiker,unimelb-pub-44621568138e848b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2963939978,exact_doi,high,1,false,,66,9.5829,0.97851913,2026-08-29T03:05:16.957Z
unimelb-accounting-035,Dr Sujay Nair,unimelb-pub-1776d8322e2b5807,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4410115956,exact_doi,high,1,false,,0,0,0.08975252,2026-08-29T03:05:16.957Z
unimelb-accounting-035,Dr Sujay Nair,unimelb-pub-293b849b5c49f9c5,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3113253771,exact_doi,high,1,false,,27,2.3614,0.88747084,2026-08-29T03:05:16.957Z
unimelb-accounting-035,Dr Sujay Nair,unimelb-pub-a269997717c2947c,University of Melbourne Minerva author metadata,exact_normalized_full_name,medium,true,Name-only repository relationship; persistent identifier unavailable,W2912543199,exact_normalized_title_year,medium,1,false,,0,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-30885b306da7804c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-441b1a2aece05244,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4407613566,exact_doi,high,1,false,,8,16.5039,0.98828956,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-5a700d05140971ef,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-07c5fe6bab88a316,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-1a707dee3d623dcd,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-4a9601999abf7da2,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-efbfedae602a5dce,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-a41492fc021134c3,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3123539696,exact_doi,high,1,false,,359,22.9854,0.99327621,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-842a89bb49b2f349,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4313332236,exact_doi,high,1,false,,9,1.1946,0.83820796,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-9702935584dd5472,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4223492452,exact_doi,high,1,false,,9,1.4993,0.86832381,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-9ff212aecf222b75,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-9a30f8b421f95421,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-b8b30035ace2c867,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-92d53a8fd243df49,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-03fed5ef6a29617f,University of Melbourne Minerva author metadata,exact_orcid,high,false,,,unmatched,none,0,true,No OpenAlex work match,,,,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-2a0dfc4da7b0a8ee,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2923901687,exact_doi,high,1,false,,43,9.5829,0.9780127,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-1f413e038d0bea6d,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2914198729,exact_doi,high,1,false,,6,2.4999,0.89343968,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-e0799cf0e8b3c13e,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3173714460,exact_doi,high,1,false,,10,2.8026,0.90379886,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-855a186161f48fc4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2785868673,exact_doi,high,1,false,,81,8.0393,0.9731022,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-556efbdc52e22f6e,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2084034332,exact_doi,high,1,false,,11,0.7241,0.78956632,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-f580fe2aa79264bc,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2123035876,exact_doi,high,1,false,,13,0.7687,0.80396476,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-8f957b9ffa4a3248,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2168958947,exact_doi,high,1,false,,21,1.9218,0.88779477,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-8fe1dbe7c312b247,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2118488503,exact_doi,high,1,false,,17,1.0862,0.83063315,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-b16163a9908f7e6b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2146047983,exact_doi,high,1,false,,94,10.6183,0.97999538,2026-08-29T03:05:16.957Z
unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-27f70e511f6b286c,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2089592294,exact_doi,high,1,false,,339,6.5911,0.96247309,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-b52c73f30b739287,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4416808753,exact_doi,high,1,false,,0,0,0.34357344,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-0007630a1ad6b7f9,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4412095841,exact_doi,high,1,false,,3,6.1693,0.95891078,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-753875d28eb6481b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4400368705,exact_doi,high,1,false,,4,3.0221,0.91730927,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-511a5378f05c0213,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4399459629,exact_doi,high,1,false,,16,8.0063,0.97448223,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-ae1e88f5a995d7ae,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2900830061,exact_doi,high,1,false,,68,7.927,0.97068345,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-fc465aaeb1a9c0cb,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3026564854,exact_doi,high,1,false,,45,5.2565,0.95197574,2026-08-29T03:05:16.957Z
unimelb-accounting-038,Associate Professor Bo Qin,unimelb-pub-92c62432de802530,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3011270794,exact_doi,high,1,false,,33,5.2565,0.95147022,2026-08-29T03:05:16.957Z
unimelb-accounting-040,Associate Professor Stefan Schantl,unimelb-pub-0d7f281e51cd7334,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4385211516,exact_doi,high,1,false,,16,6.3956,0.96416708,2026-08-29T03:05:16.957Z
unimelb-accounting-040,Associate Professor Stefan Schantl,unimelb-pub-cb92d7b138dc8ff2,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2921398324,exact_doi,high,1,false,,14,1.9227,0.8646482,2026-08-29T03:05:16.957Z
unimelb-accounting-041,Ms Maggie Singorahardjo,unimelb-pub-3d116f2573f99e35,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4366679995,exact_doi,high,1,false,,120,30.2873,0.99790411,2026-08-29T03:05:16.957Z
unimelb-accounting-041,Ms Maggie Singorahardjo,unimelb-pub-1e9f6fa755ef1453,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3107498679,exact_doi,high,1,false,,24,7.2668,0.97375361,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-fcbfc25d96bf833b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4408678188,exact_doi,high,1,false,,2,2.4403,0.86921142,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-fa2d994e50f8caf9,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4409653260,exact_doi,high,1,false,,8,16.4514,0.98899744,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-df839c1fef30d3a1,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W4224104437,exact_doi,high,1,false,,7,0.9368,0.80887667,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-30485f13c867d313,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3197663119,exact_doi,high,1,false,,4,0.706,0.81735154,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-855a186161f48fc4,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2785868673,exact_doi,high,1,false,,81,8.0393,0.9731022,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-e3b0b0bef75c4b43,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3080635978,exact_normalized_title_year,medium,1,false,,4,0.4674,0.70126431,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-9db83bdbd9ee038b,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2987506985,exact_doi,high,1,false,,63,7.9163,0.97183009,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-49d312309bbf4614,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W2955611606,exact_doi,high,1,false,,7,1.2281,0.82167072,2026-08-29T03:05:16.957Z
unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-22cd7306c8e17a62,University of Melbourne Minerva author metadata,exact_orcid,high,false,,W3017361015,exact_doi,high,1,false,,12,1.7259,0.90205835,2026-08-29T03:05:16.957Z
